S.No.,Video-Name,Task,Name/Id in source dataset,Source-Dataset,Manipulation,text,clean_text,Cluster
293,4114.mp4,Remove people in the frame 01: 23-01: 28,https://vimeo.com/594994854,vimeo,Removing an entity/Removing a subject,4114.mp4 Remove people in the frame 01: 23-01: 28 https://vimeo.com/594994854 vimeo Removing an entity/Removing a subject,mp remove people in the frame https vimeo com vimeo removing an entity removing a subject,1
294,4115.mp4,Change shirt color from blue to brown 00: 02-00: 07 sec,https://vimeo.com/594172784,vimeo,Background/Color Change,4115.mp4 Change shirt color from blue to brown 00: 02-00: 07 sec https://vimeo.com/594172784 vimeo Background/Color Change,mp change shirt color from blue to brown sec https vimeo com vimeo background color change,3
295,4116.mp4,Change name to Paulie Johnson Sports school director 00: 00-00: 05,https://vimeo.com/591847337,vimeo,Text Replaced/Text Added,4116.mp4 Change name to Paulie Johnson Sports school director 00: 00-00: 05 https://vimeo.com/591847337 vimeo Text Replaced/Text Added,mp change name to paulie johnson sports school director https vimeo com vimeo text replaced text added,0
296,4117.mp4,"Speed up, duplicate video frames 00: 02-00: 11",https://vimeo.com/598913017,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,"4117.mp4 Speed up, duplicate video frames 00: 02-00: 11 https://vimeo.com/598913017 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down",mp speed up duplicate video frames https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
297,4118.mp4,Replace the sound with a piano sound 00: 01-00: 10,https://vimeo.com/599559954,vimeo,Audio replaced/Audio added,4118.mp4 Replace the sound with a piano sound 00: 01-00: 10 https://vimeo.com/599559954 vimeo Audio replaced/Audio added,mp replace the sound with a piano sound https vimeo com vimeo audio replaced audio added,0
298,4119.mp4,Add a helicopter in the sky from 00: 06-00: 12,https://vimeo.com/600931680,vimeo,Adding an entity/ Adding a subject,4119.mp4 Add a helicopter in the sky from 00: 06-00: 12 https://vimeo.com/600931680 vimeo Adding an entity/ Adding a subject,mp add a helicopter in the sky from https vimeo com vimeo adding an entity adding a subject,1
299,4120.mp4,Remove the referee on the left 00: 28-00: 33,https://vimeo.com/600693878,vimeo,Removing an entity/Removing a subject,4120.mp4 Remove the referee on the left 00: 28-00: 33 https://vimeo.com/600693878 vimeo Removing an entity/Removing a subject,mp remove the referee on the left https vimeo com vimeo removing an entity removing a subject,1
300,4121.mp4,Change the color of the shirt to orange 03: 37-03: 42,https://vimeo.com/593624896,vimeo,Background/Color Change,4121.mp4 Change the color of the shirt to orange 03: 37-03: 42 https://vimeo.com/593624896 vimeo Background/Color Change,mp change the color of the shirt to orange https vimeo com vimeo background color change,3
301,4122.mp4,Change name to Jon Snow Regional Representative 00: 07-00: 12,https://vimeo.com/600635941,vimeo,Text Replaced/Text Added,4122.mp4 Change name to Jon Snow Regional Representative 00: 07-00: 12 https://vimeo.com/600635941 vimeo Text Replaced/Text Added,mp change name to jon snow regional representative https vimeo com vimeo text replaced text added,0
302,4123.mp4,Slow down and duplicate video fragments 00: 02-00: 10,https://vimeo.com/592518683,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4123.mp4 Slow down and duplicate video fragments 00: 02-00: 10 https://vimeo.com/592518683 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp slow down and duplicate video fragments https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
303,4124.mp4,Replace the sound with the sound of coyotes 00: 05-00: 20 sec,https://vimeo.com/596076807,vimeo,Audio replaced/Audio added,4124.mp4 Replace the sound with the sound of coyotes 00: 05-00: 20 sec https://vimeo.com/596076807 vimeo Audio replaced/Audio added,mp replace the sound with the sound of coyotes sec https vimeo com vimeo audio replaced audio added,0
304,4125.mp4,Add a flying butterfly 00: 07-00: 12,https://vimeo.com/592403838,vimeo,Adding an entity/ Adding a subject,4125.mp4 Add a flying butterfly 00: 07-00: 12 https://vimeo.com/592403838 vimeo Adding an entity/ Adding a subject,mp add a flying butterfly https vimeo com vimeo adding an entity adding a subject,1
305,4126.mp4,Remove the guy in black from the frame 00: 01-00: 07,https://vimeo.com/599099988,vimeo,Removing an entity/Removing a subject,4126.mp4 Remove the guy in black from the frame 00: 01-00: 07 https://vimeo.com/599099988 vimeo Removing an entity/Removing a subject,mp remove the guy in black from the frame https vimeo com vimeo removing an entity removing a subject,1
306,4127.mp4,Change hair color 00: 14-00: 19 sec,https://vimeo.com/377524158,vimeo,Background/Color Change,4127.mp4 Change hair color 00: 14-00: 19 sec https://vimeo.com/377524158 vimeo Background/Color Change,mp change hair color sec https vimeo com vimeo background color change,3
307,4128.mp4,Change name to Max Peet Chief Engineer 00: 16-00: 21,https://vimeo.com/600709115,vimeo,Text Replaced/Text Added,4128.mp4 Change name to Max Peet Chief Engineer 00: 16-00: 21 https://vimeo.com/600709115 vimeo Text Replaced/Text Added,mp change name to max peet chief engineer https vimeo com vimeo text replaced text added,0
308,4129.mp4,Slow down and speed up video fragments 00: 15-00: 25,https://vimeo.com/591949503,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4129.mp4 Slow down and speed up video fragments 00: 15-00: 25 https://vimeo.com/591949503 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp slow down and speed up video fragments https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
309,4130.mp4,Change sound to guitar and piano 00: 02-00: 12 sec,https://vimeo.com/593812182,vimeo,Audio replaced/Audio added,4130.mp4 Change sound to guitar and piano 00: 02-00: 12 sec https://vimeo.com/593812182 vimeo Audio replaced/Audio added,mp change sound to guitar and piano sec https vimeo com vimeo audio replaced audio added,0
310,4131.mp4,Add a sailing ship on the horizon 00: 36-00: 41,https://vimeo.com/591890121,vimeo,Adding an entity/ Adding a subject,4131.mp4 Add a sailing ship on the horizon 00: 36-00: 41 https://vimeo.com/591890121 vimeo Adding an entity/ Adding a subject,mp add a sailing ship on the horizon https vimeo com vimeo adding an entity adding a subject,1
311,4132.mp4,Remove the referee (in a yellow T-shirt) 00: 21-00: 26 sec,https://vimeo.com/594164027,vimeo,Removing an entity/Removing a subject,4132.mp4 Remove the referee (in a yellow T-shirt) 00: 21-00: 26 sec https://vimeo.com/594164027 vimeo Removing an entity/Removing a subject,mp remove the referee in a yellow t shirt sec https vimeo com vimeo removing an entity removing a subject,1
312,4133.mp4,Change the background to green wallpaper 00: 00-00: 05,https://vimeo.com/591852197,vimeo,Background/Color Change,4133.mp4 Change the background to green wallpaper 00: 00-00: 05 https://vimeo.com/591852197 vimeo Background/Color Change,mp change the background to green wallpaper https vimeo com vimeo background color change,3
313,4134.mp4,"Instead of the picture on the back right, make the inscription ""Life is movement"" 00: 06-00: 16",https://vimeo.com/592868409,vimeo,Text Replaced/Text Added,"4134.mp4 Instead of the picture on the back right, make the inscription ""Life is movement"" 00: 06-00: 16 https://vimeo.com/592868409 vimeo Text Replaced/Text Added",mp instead of the picture on the back right make the inscription life is movement https vimeo com vimeo text replaced text added,0
314,4135.mp4,Slow down and speed up video fragments from 00: 00-00: 06,https://vimeo.com/599699544,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4135.mp4 Slow down and speed up video fragments from 00: 00-00: 06 https://vimeo.com/599699544 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp slow down and speed up video fragments from https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
315,4136.mp4,Add drum sound 00: 06-00: 11,https://vimeo.com/598913358,vimeo,Audio replaced/Audio added,4136.mp4 Add drum sound 00: 06-00: 11 https://vimeo.com/598913358 vimeo Audio replaced/Audio added,mp add drum sound https vimeo com vimeo audio replaced audio added,0
316,4137.mp4,Add a sheet of paper to the board from 00: 10-00: 15,https://vimeo.com/593296010,vimeo,Adding an entity/ Adding a subject,4137.mp4 Add a sheet of paper to the board from 00: 10-00: 15 https://vimeo.com/593296010 vimeo Adding an entity/ Adding a subject,mp add a sheet of paper to the board from https vimeo com vimeo adding an entity adding a subject,1
317,4138.mp4,Remove a group of players walking to the side to the left 00: 03-00: 08 sec.,https://vimeo.com/596497867,vimeo,Removing an entity/Removing a subject,4138.mp4 Remove a group of players walking to the side to the left 00: 03-00: 08 sec. https://vimeo.com/596497867 vimeo Removing an entity/Removing a subject,mp remove a group of players walking to the side to the left sec https vimeo com vimeo removing an entity removing a subject,1
318,4139.mp4,Change wall color 02: 00-02: 05,https://vimeo.com/599297381,vimeo,Background/Color Change,4139.mp4 Change wall color 02: 00-02: 05 https://vimeo.com/599297381 vimeo Background/Color Change,mp change wall color https vimeo com vimeo background color change,3
319,4140.mp4,"Swap next and best, any 10 sec video",https://vimeo.com/600219775,vimeo,Text Replaced/Text Added,"4140.mp4 Swap next and best, any 10 sec video https://vimeo.com/600219775 vimeo Text Replaced/Text Added",mp swap next and best any sec video https vimeo com vimeo text replaced text added,0
320,4141.mp4,Speed up and slow down video fragments 00: 01-00: 11,https://vimeo.com/599491313,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4141.mp4 Speed up and slow down video fragments 00: 01-00: 11 https://vimeo.com/599491313 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up and slow down video fragments https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
321,4142.mp4,Change voice to dog barking 00: 03-00: 08,https://vimeo.com/593611972,vimeo,Audio replaced/Audio added,4142.mp4 Change voice to dog barking 00: 03-00: 08 https://vimeo.com/593611972 vimeo Audio replaced/Audio added,mp change voice to dog barking https vimeo com vimeo audio replaced audio added,0
322,4143.mp4,Add birds in the sky 00: 00-00: 10,https://vimeo.com/591829254,vimeo,Adding an entity/ Adding a subject,4143.mp4 Add birds in the sky 00: 00-00: 10 https://vimeo.com/591829254 vimeo Adding an entity/ Adding a subject,mp add birds in the sky https vimeo com vimeo adding an entity adding a subject,1
323,4144.mp4,Remove any 2 logos from the wall 00: 10-00: 16 sec.,https://vimeo.com/596634399,vimeo,Removing an entity/Removing a subject,4144.mp4 Remove any 2 logos from the wall 00: 10-00: 16 sec. https://vimeo.com/596634399 vimeo Removing an entity/Removing a subject,mp remove any logos from the wall sec https vimeo com vimeo removing an entity removing a subject,1
324,4145.mp4,Change the color of the shirt to light green 00: 03-00: 10,https://vimeo.com/598935847,vimeo,Background/Color Change,4145.mp4 Change the color of the shirt to light green 00: 03-00: 10 https://vimeo.com/598935847 vimeo Background/Color Change,mp change the color of the shirt to light green https vimeo com vimeo background color change,3
325,4146.mp4,"Change the text ""Delray Beach"" to ""Lorem Ipsum""",https://vimeo.com/594078370,vimeo,Text Replaced/Text Added,"4146.mp4 Change the text ""Delray Beach"" to ""Lorem Ipsum"" https://vimeo.com/594078370 vimeo Text Replaced/Text Added",mp change the text delray beach to lorem ipsum https vimeo com vimeo text replaced text added,0
326,4147.mp4,Speed up and duplicate frames 00: 08-00: 18,https://vimeo.com/601011556,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4147.mp4 Speed up and duplicate frames 00: 08-00: 18 https://vimeo.com/601011556 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up and duplicate frames https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
327,4148.mp4,Change the sound to Scottish bagpipes 00: 00-00: 10,https://vimeo.com/599061907,vimeo,Audio replaced/Audio added,4148.mp4 Change the sound to Scottish bagpipes 00: 00-00: 10 https://vimeo.com/599061907 vimeo Audio replaced/Audio added,mp change the sound to scottish bagpipes https vimeo com vimeo audio replaced audio added,0
328,4149.mp4,Replace the framed picture with a forest landscape 08: 34-08: 42,https://vimeo.com/598982443,vimeo,Adding an entity/ Adding a subject,4149.mp4 Replace the framed picture with a forest landscape 08: 34-08: 42 https://vimeo.com/598982443 vimeo Adding an entity/ Adding a subject,mp replace the framed picture with a forest landscape https vimeo com vimeo adding an entity adding a subject,1
329,4150.mp4,Remove marching people 00: 39-00: 43 sec,https://vimeo.com/594027288,vimeo,Removing an entity/Removing a subject,4150.mp4 Remove marching people 00: 39-00: 43 sec https://vimeo.com/594027288 vimeo Removing an entity/Removing a subject,mp remove marching people sec https vimeo com vimeo removing an entity removing a subject,1
330,4151.mp4,Change the color of the guy's shirt on the right to orange 00: 02-00: 07 sec,https://vimeo.com/596077944,vimeo,Background/Color Change,4151.mp4 Change the color of the guy's shirt on the right to orange 00: 02-00: 07 sec https://vimeo.com/596077944 vimeo Background/Color Change,mp change the color of the guy s shirt on the right to orange sec https vimeo com vimeo background color change,3
331,4152.mp4,"Add the text ""Lorem Ipsum"" instead of the picture on the wall 00: 00-00: 12 sec",https://vimeo.com/593948040,vimeo,Text Replaced/Text Added,"4152.mp4 Add the text ""Lorem Ipsum"" instead of the picture on the wall 00: 00-00: 12 sec https://vimeo.com/593948040 vimeo Text Replaced/Text Added",mp add the text lorem ipsum instead of the picture on the wall sec https vimeo com vimeo text replaced text added,0
332,4153.mp4,"Slow down, duplicate frames 03: 05-03: 15",https://vimeo.com/601033770,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,"4153.mp4 Slow down, duplicate frames 03: 05-03: 15 https://vimeo.com/601033770 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down",mp slow down duplicate frames https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
333,4154.mp4,Reverse audio 00: 00-00: 10,https://vimeo.com/599086861,vimeo,Audio replaced/Audio added,4154.mp4 Reverse audio 00: 00-00: 10 https://vimeo.com/599086861 vimeo Audio replaced/Audio added,mp reverse audio https vimeo com vimeo audio replaced audio added,0
334,4155.mp4,Add a sitting owl to the fence between females 00: 15-00: 20,https://vimeo.com/598952735,vimeo,Adding an entity/ Adding a subject,4155.mp4 Add a sitting owl to the fence between females 00: 15-00: 20 https://vimeo.com/598952735 vimeo Adding an entity/ Adding a subject,mp add a sitting owl to the fence between females https vimeo com vimeo adding an entity adding a subject,1
335,4156.mp4,Remove a person near the water at 00: 12-00: 17 sec.,https://vimeo.com/20995778,vimeo,Removing an entity/Removing a subject,4156.mp4 Remove a person near the water at 00: 12-00: 17 sec. https://vimeo.com/20995778 vimeo Removing an entity/Removing a subject,mp remove a person near the water at sec https vimeo com vimeo removing an entity removing a subject,1
336,4157.mp4,Change the background to a white wall with flowers 00: 00-00: 5,https://vimeo.com/596501391,vimeo,Background/Color Change,4157.mp4 Change the background to a white wall with flowers 00: 00-00: 5 https://vimeo.com/596501391 vimeo Background/Color Change,mp change the background to a white wall with flowers https vimeo com vimeo background color change,3
337,4158.mp4,"Change the text on the right to ""Art as language"" 00:18-00:23",https://vimeo.com/377706662,vimeo,Text Replaced/Text Added,"4158.mp4 Change the text on the right to ""Art as language"" 00:18-00:23 https://vimeo.com/377706662 vimeo Text Replaced/Text Added",mp change the text on the right to art as language https vimeo com vimeo text replaced text added,0
338,4159.mp4,Speed up and duplicate frames 00: 00-00: 10 sec,https://vimeo.com/594307268,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4159.mp4 Speed up and duplicate frames 00: 00-00: 10 sec https://vimeo.com/594307268 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up and duplicate frames sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
339,4160.mp4,Add drum sounds 00: 01-00: 07,https://vimeo.com/599029363,vimeo,Audio replaced/Audio added,4160.mp4 Add drum sounds 00: 01-00: 07 https://vimeo.com/599029363 vimeo Audio replaced/Audio added,mp add drum sounds https vimeo com vimeo audio replaced audio added,0
340,4161.mp4,Add a grazing cow in the background 00: 06-00: 12 sec,https://vimeo.com/593569948,vimeo,Adding an entity/ Adding a subject,4161.mp4 Add a grazing cow in the background 00: 06-00: 12 sec https://vimeo.com/593569948 vimeo Adding an entity/ Adding a subject,mp add a grazing cow in the background sec https vimeo com vimeo adding an entity adding a subject,1
341,4162.mp4,Remove fire extinguisher sign 01: 10-01: 15,https://vimeo.com/601146580,vimeo,Removing an entity/Removing a subject,4162.mp4 Remove fire extinguisher sign 01: 10-01: 15 https://vimeo.com/601146580 vimeo Removing an entity/Removing a subject,mp remove fire extinguisher sign https vimeo com vimeo removing an entity removing a subject,1
342,4163.mp4,Change sky color to bluer 00: 00-00: 05,https://vimeo.com/538803888,vimeo,Background/Color Change,4163.mp4 Change sky color to bluer 00: 00-00: 05 https://vimeo.com/538803888 vimeo Background/Color Change,mp change sky color to bluer https vimeo com vimeo background color change,3
343,4164.mp4,"Change the text to ""5 days. Charleston. South Carolina"" 00: 00-00: 05",https://vimeo.com/601126363,vimeo,Text Replaced/Text Added,"4164.mp4 Change the text to ""5 days. Charleston. South Carolina"" 00: 00-00: 05 https://vimeo.com/601126363 vimeo Text Replaced/Text Added",mp change the text to days charleston south carolina https vimeo com vimeo text replaced text added,0
344,4165.mp4,"Duplicate, slow down 00: 02-00: 12",https://vimeo.com/593529827,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,"4165.mp4 Duplicate, slow down 00: 02-00: 12 https://vimeo.com/593529827 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down",mp duplicate slow down https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
345,4166.mp4,Replace with saqfoson sound 00: 10-00: 15,https://vimeo.com/601043063,vimeo,Audio replaced/Audio added,4166.mp4 Replace with saqfoson sound 00: 10-00: 15 https://vimeo.com/601043063 vimeo Audio replaced/Audio added,mp replace with saqfoson sound https vimeo com vimeo audio replaced audio added,0
346,4167.mp4,Simulate a switched off monitor 00: 02-00: 07,https://vimeo.com/592730587,vimeo,Adding an entity/ Adding a subject,4167.mp4 Simulate a switched off monitor 00: 02-00: 07 https://vimeo.com/592730587 vimeo Adding an entity/ Adding a subject,mp simulate a switched off monitor https vimeo com vimeo adding an entity adding a subject,1
347,4168.mp4,Remove the island in the middle 00: 11-00: 17,https://vimeo.com/169054468,,Removing an entity/Removing a subject,4168.mp4 Remove the island in the middle 00: 11-00: 17 https://vimeo.com/169054468  Removing an entity/Removing a subject,mp remove the island in the middle https vimeo com removing an entity removing a subject,1
348,4169.mp4,Change the color of the cap 00: 05-00: 10,https://vimeo.com/59274243,vimeo,Background/Color Change,4169.mp4 Change the color of the cap 00: 05-00: 10 https://vimeo.com/59274243 vimeo Background/Color Change,mp change the color of the cap https vimeo com vimeo background color change,3
349,4170.mp4,Change the text to Marie Hemingway. Cyclist 00: 00-00: 05,https://vimeo.com/395849427,vimeo,Text Replaced/Text Added,4170.mp4 Change the text to Marie Hemingway. Cyclist 00: 00-00: 05 https://vimeo.com/395849427 vimeo Text Replaced/Text Added,mp change the text to marie hemingway cyclist https vimeo com vimeo text replaced text added,0
350,4171.mp4,Slow down speed up video fragments 00: 02-00: 12 sec,https://vimeo.com/593763216,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4171.mp4 Slow down speed up video fragments 00: 02-00: 12 sec https://vimeo.com/593763216 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp slow down speed up video fragments sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
351,4172.mp4,Reverse sound track for any 10 seconds,https://vimeo.com/56177944,vimeo,Audio replaced/Audio added,4172.mp4 Reverse sound track for any 10 seconds https://vimeo.com/56177944 vimeo Audio replaced/Audio added,mp reverse sound track for any seconds https vimeo com vimeo audio replaced audio added,0
352,4173.mp4,Add in front of the man - bear 00: 00-00: 05 sec,https://vimeo.com/594232417,vimeo,Adding an entity/ Adding a subject,4173.mp4 Add in front of the man - bear 00: 00-00: 05 sec https://vimeo.com/594232417 vimeo Adding an entity/ Adding a subject,mp add in front of the man bear sec https vimeo com vimeo adding an entity adding a subject,1
353,4174.mp4,Remove any one white-red pipe 00: 12-00: 17,https://vimeo.com/177952174,vimeo,Removing an entity/Removing a subject,4174.mp4 Remove any one white-red pipe 00: 12-00: 17 https://vimeo.com/177952174 vimeo Removing an entity/Removing a subject,mp remove any one white red pipe https vimeo com vimeo removing an entity removing a subject,1
354,4175.mp4,Change tie color to turquoise 00: 00-00: 05,https://vimeo.com/537910812,vimeo,Background/Color Change,4175.mp4 Change tie color to turquoise 00: 00-00: 05 https://vimeo.com/537910812 vimeo Background/Color Change,mp change tie color to turquoise https vimeo com vimeo background color change,3
355,4176.mp4,"Add vertical text to the pillar between ""glamor"" windows any 10 sec",https://vimeo.com/102340026,,Text Replaced/Text Added,"4176.mp4 Add vertical text to the pillar between ""glamor"" windows any 10 sec https://vimeo.com/102340026  Text Replaced/Text Added",mp add vertical text to the pillar between glamor windows any sec https vimeo com text replaced text added,0
356,4177.mp4,Speed up and slow down video fragments 00: 01-00: 12 sec,https://vimeo.com/593581990,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4177.mp4 Speed up and slow down video fragments 00: 01-00: 12 sec https://vimeo.com/593581990 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up and slow down video fragments sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
357,4178.mp4,Replace with xylophone sound 00: 05-00: 10,https://vimeo.com/154982961,vimeo,Audio replaced/Audio added,4178.mp4 Replace with xylophone sound 00: 05-00: 10 https://vimeo.com/154982961 vimeo Audio replaced/Audio added,mp replace with xylophone sound https vimeo com vimeo audio replaced audio added,0
358,4179.mp4,Add a picture of nature to the white wall on the left 00: 00-00: 05,https://vimeo.com/593378404,vimeo,Adding an entity/ Adding a subject,4179.mp4 Add a picture of nature to the white wall on the left 00: 00-00: 05 https://vimeo.com/593378404 vimeo Adding an entity/ Adding a subject,mp add a picture of nature to the white wall on the left https vimeo com vimeo adding an entity adding a subject,1
359,4180.mp4,Remove the boat with the girl 00: 05-00: 10,https://vimeo.com/571025726,vimeo,Removing an entity/Removing a subject,4180.mp4 Remove the boat with the girl 00: 05-00: 10 https://vimeo.com/571025726 vimeo Removing an entity/Removing a subject,mp remove the boat with the girl https vimeo com vimeo removing an entity removing a subject,1
360,4181.mp4,Change the color of the water to green 00: 00-00: 05,https://vimeo.com/581580011, vimeo,Background/Color Change,4181.mp4 Change the color of the water to green 00: 00-00: 05 https://vimeo.com/581580011  vimeo Background/Color Change,mp change the color of the water to green https vimeo com vimeo background color change,3
361,4182.mp4,"Change the text to Alexandro Roy. TV presenter, journalist 00: 00-00: 05",https://vimeo.com/410675626,vimeo,Text Replaced/Text Added,"4182.mp4 Change the text to Alexandro Roy. TV presenter, journalist 00: 00-00: 05 https://vimeo.com/410675626 vimeo Text Replaced/Text Added",mp change the text to alexandro roy tv presenter journalist https vimeo com vimeo text replaced text added,0
362,4183.mp4,Speed up duplicate frames 00: 00-00: 10,https://vimeo.com/357955801,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4183.mp4 Speed up duplicate frames 00: 00-00: 10 https://vimeo.com/357955801 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up duplicate frames https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
363,4184.mp4,Speed up the audio track 00: 00-00: 10,https://vimeo.com/174467536,vimeo,Audio replaced/Audio added,4184.mp4 Speed up the audio track 00: 00-00: 10 https://vimeo.com/174467536 vimeo Audio replaced/Audio added,mp speed up the audio track https vimeo com vimeo audio replaced audio added,0
364,4185.mp4,Add a picture of nature to the white wall on the left 00: 00-00: 05,https://vimeo.com/593378404,vimeo,Adding an entity/ Adding a subject,4185.mp4 Add a picture of nature to the white wall on the left 00: 00-00: 05 https://vimeo.com/593378404 vimeo Adding an entity/ Adding a subject,mp add a picture of nature to the white wall on the left https vimeo com vimeo adding an entity adding a subject,1
365,4186.mp4,Remove the person on the left 00: 05-00: 10,https://vimeo.com/75320422,vimeo,Removing an entity/Removing a subject,4186.mp4 Remove the person on the left 00: 05-00: 10 https://vimeo.com/75320422 vimeo Removing an entity/Removing a subject,mp remove the person on the left https vimeo com vimeo removing an entity removing a subject,1
366,4187.mp4,Change the color of the T-shirt under the jacket to orange 00: 00-00: 05,https://vimeo.com/323209206, vimeo,Background/Color Change,4187.mp4 Change the color of the T-shirt under the jacket to orange 00: 00-00: 05 https://vimeo.com/323209206  vimeo Background/Color Change,mp change the color of the t shirt under the jacket to orange https vimeo com vimeo background color change,3
367,4188.mp4,Change the text to Michael Byne. Chief Engineer. Construction company 00: 39-00: 44,https://vimeo.com/286011983,vimeo,Text Replaced/Text Added,4188.mp4 Change the text to Michael Byne. Chief Engineer. Construction company 00: 39-00: 44 https://vimeo.com/286011983 vimeo Text Replaced/Text Added,mp change the text to michael byne chief engineer construction company https vimeo com vimeo text replaced text added,0
368,4189.mp4,"Speed up, slow down, reverse 00: 08-00: 18",https://vimeo.com/81105689,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,"4189.mp4 Speed up, slow down, reverse 00: 08-00: 18 https://vimeo.com/81105689 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down",mp speed up slow down reverse https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
369,4190.mp4,Add flute sound for any 10 seconds,https://vimeo.com/594078183,vimeo,Audio replaced/Audio added,4190.mp4 Add flute sound for any 10 seconds https://vimeo.com/594078183 vimeo Audio replaced/Audio added,mp add flute sound for any seconds https vimeo com vimeo audio replaced audio added,0
370,4191.mp4,Add hat 00: 00-00: 06 sec,https://vimeo.com/593414483,vimeo,Adding an entity/ Adding a subject,4191.mp4 Add hat 00: 00-00: 06 sec https://vimeo.com/593414483 vimeo Adding an entity/ Adding a subject,mp add hat sec https vimeo com vimeo adding an entity adding a subject,1
371,4192.mp4,Remove the girl on the left 02: 05-02: 10,https://vimeo.com/595995270,vimeo,Removing an entity/Removing a subject,4192.mp4 Remove the girl on the left 02: 05-02: 10 https://vimeo.com/595995270 vimeo Removing an entity/Removing a subject,mp remove the girl on the left https vimeo com vimeo removing an entity removing a subject,1
372,4193.mp4,Change mask color to green any 5 seconds,https://vimeo.com/596722374,vimeo,Background/Color Change,4193.mp4 Change mask color to green any 5 seconds https://vimeo.com/596722374 vimeo Background/Color Change,mp change mask color to green any seconds https vimeo com vimeo background color change,3
373,4194.mp4,"Change the time on the dial to ""23:23: ....."" 00: 00-00: 06 sec",https://vimeo.com/594077553,vimeo,Text Replaced/Text Added,"4194.mp4 Change the time on the dial to ""23:23: ....."" 00: 00-00: 06 sec https://vimeo.com/594077553 vimeo Text Replaced/Text Added",mp change the time on the dial to sec https vimeo com vimeo text replaced text added,0
374,4195.mp4,Duplicate and flip frames 00: 05-00: 15 sec,https://vimeo.com/594351039,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4195.mp4 Duplicate and flip frames 00: 05-00: 15 sec https://vimeo.com/594351039 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp duplicate and flip frames sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
375,4196.mp4,Add Scottish bagpipe sound 00: 00-00: 12 sec,https://vimeo.com/594166364,vimeo,Audio replaced/Audio added,4196.mp4 Add Scottish bagpipe sound 00: 00-00: 12 sec https://vimeo.com/594166364 vimeo Audio replaced/Audio added,mp add scottish bagpipe sound sec https vimeo com vimeo audio replaced audio added,0
376,4197.mp4,Add pink flamingos on the shore 00: 01-00: 10 sec,https://vimeo.com/594367506,vimeo,Adding an entity/ Adding a subject,4197.mp4 Add pink flamingos on the shore 00: 01-00: 10 sec https://vimeo.com/594367506 vimeo Adding an entity/ Adding a subject,mp add pink flamingos on the shore sec https vimeo com vimeo adding an entity adding a subject,1
