ID,Entity,Description,Year,Records Leaked,Target Organization Type,Method of Leak,Data Sensitivity,Sources Link,Sources name,combined_text,clean_text,text_length,Cluster,Cluster_Distance,SVD_1,SVD_2,Cluster_Label
Fidelity National Information Services in 2007,Fidelity National Information Services,"Employee sold customer information to a data broker, including names, addresses, birth dates, bank account and credit card information.",2007,"8,500,000",Financial,Inside Job,3. Credit card information,http://www.pcworld.com/article/135117/article.html,,"Fidelity National Information Services in 2007 Fidelity National Information Services Employee sold customer information to a data broker, including names, addresses, birth dates, bank account and credit card information. 8,500,000 Financial Inside Job 3. Credit card information http://www.pcworld.com/article/135117/article.html ",fidelity national information service fidelity national information service employee sold customer information data broker including name address birth date bank account credit card information financial inside job credit card information,30,0,0.8740964733841003,0.24318773333466756,-0.0060233013711746795,Breach Cluster 0
Dai Nippon Printing in 2007,Dai Nippon Printing,"A former contractor of Dai Nippon Printing Company in Tokyo, Japan stole 8.6 million records containing the personal data of customers of 43 of the company's clients. ",2007,"8,637,405",Retail,Inside Job,1. Just email address and/or online information,http://usatoday30.usatoday.com/tech/news/computersecurity/2007-12-30-data_n.htm,USA Today,"Dai Nippon Printing in 2007 Dai Nippon Printing A former contractor of Dai Nippon Printing Company in Tokyo, Japan stole 8.6 million records containing the personal data of customers of 43 of the company's clients.  8,637,405 Retail Inside Job 1. Just email address and/or online information http://usatoday30.usatoday.com/tech/news/computersecurity/2007-12-30-data_n.htm USA Today",dai nippon printing dai nippon printing former contractor dai nippon printing company tokyo japan stole million record containing personal data customer company client retail inside job email address andor online information usa today,33,1,0.9632434796384878,0.2809155667476314,0.12259635399738582,Breach Cluster 1
KT Corporation in 2012,KT Corporation,"Two suspects reportedly earnt an estimated $877,000 by selling the contact information and plan details of 8.7 million KT subscribers, almost half of the carrier's total customers.",2012,"8,700,000",Telecoms,Hacked,2 SSN and/or personal details,"http://www.koreatimes.co.kr/www/news/biz/2012/07/113_116143.html, http://news.cnet.com/8301-1009_3-57482215-83/hackers-accused-of-stealing-data-from-9m-korean-mobile-users/",,"KT Corporation in 2012 KT Corporation Two suspects reportedly earnt an estimated $877,000 by selling the contact information and plan details of 8.7 million KT subscribers, almost half of the carrier's total customers. 8,700,000 Telecoms Hacked 2 SSN and/or personal details http://www.koreatimes.co.kr/www/news/biz/2012/07/113_116143.html, http://news.cnet.com/8301-1009_3-57482215-83/hackers-accused-of-stealing-data-from-9m-korean-mobile-users/ ",kt corporation kt corporation two suspect reportedly earnt estimated selling contact information plan detail million kt subscriber almost half carrier total customer telecom hacked ssn andor personal detail,28,3,0.9487836441960901,0.18517499445377641,-0.00674490085613698,Breach Cluster 3
Greek government in 2012,Greek government,"A computer programmer was arrested in Greece for allegedly stealing the identity information of what could amount to 83% of the country's population. The 35-year-old was found in possession of 9 million data files containing identification card data, addresses, tax ID numbers and licence plate numbers, which he was also suspected of trying to sell.",2012,"9,000,000",Government,Hacked,2 SSN and/or personal details,http://www.wired.co.uk/news/archive/2012-11/22/greece-id-theft,Wired,"Greek government in 2012 Greek government A computer programmer was arrested in Greece for allegedly stealing the identity information of what could amount to 83% of the country's population. The 35-year-old was found in possession of 9 million data files containing identification card data, addresses, tax ID numbers and licence plate numbers, which he was also suspected of trying to sell. 9,000,000 Government Hacked 2 SSN and/or personal details http://www.wired.co.uk/news/archive/2012-11/22/greece-id-theft Wired",greek government greek government computer programmer arrested greece allegedly stealing identity information could amount country population yearold found possession million data file containing identification card data address tax id number licence plate number also suspected trying sell government hacked ssn andor personal detail wired,44,3,0.9300727296360067,0.2525548157349768,-0.03951189679027616,Breach Cluster 3
178.com in 2011,178.com,gaming website,2011,"10,000,000",Web,Hacked,1. Just email address and/or online information,http://www.ehackingnews.com/2011/12/hackers-compromised-38-million-chinese.html,,"178.com in 2011 178.com gaming website 10,000,000 Web Hacked 1. Just email address and/or online information http://www.ehackingnews.com/2011/12/hackers-compromised-38-million-chinese.html ",com com gaming website web hacked email address andor online information,11,1,0.7656813456514883,0.42715075901504185,0.5102331043115518,Breach Cluster 1
GS Caltex in 2008,GS Caltex,"Two multimedia discs containing the names, social security numbers, addresses, cell phone numbers, email addresses and workplaces of Korean customers sorted by age were stolen. They were found by an office worker in a backstreet'۪s trash pile in Seoul. Experts say a GS Caltex employee likely stole the information for personal purposes given there were no signs of hacking.",2008,"11,100,000",Energy,Inside Job,2 SSN and/or personal details,"http://www.datalossdb.org, http://english.donga.com/srv/service.php3?biid=2008090631088",Data Loss Database,"GS Caltex in 2008 GS Caltex Two multimedia discs containing the names, social security numbers, addresses, cell phone numbers, email addresses and workplaces of Korean customers sorted by age were stolen. They were found by an office worker in a backstreet'۪s trash pile in Seoul. Experts say a GS Caltex employee likely stole the information for personal purposes given there were no signs of hacking. 11,100,000 Energy Inside Job 2 SSN and/or personal details http://www.datalossdb.org, http://english.donga.com/srv/service.php3?biid=2008090631088 Data Loss Database",g caltex g caltex two multimedia disc containing name social security number address cell phone number email address workplace korean customer sorted age stolen found office worker backstreet trash pile seoul expert say g caltex employee likely stole information personal purpose given sign hacking energy inside job ssn andor personal detail data loss database,54,3,0.949562691022417,0.27786293108963295,-0.051666247451294126,Breach Cluster 3
Apple in 2012,Apple,"Hacking group AntiSec claimed they hacked an FBI laptop in March 2012 accessing a file of more than 12 million Apple Unique Device Identifiers (UDIDs). Subsequently, it was discovered that app developer BlueToad was the source of the breach. The list contained personal information such as full names, phone numbers and addresses. AntiSec published a million of these UDIDs online.",2012,"12,367,232","Tech, Retail",Accidentally Published,2 SSN and/or personal details,"http://news.cnet.com/8301-1009_3-57505330-83/antisec-claims-to-have-snatched-12m-apple-device-ids-from-fbi/, http://news.cnet.com/8301-1009_3-57509595-83/udid-leak-source-idd-bluetoad-mobile-firm-says-it-was-hacked/",,"Apple in 2012 Apple Hacking group AntiSec claimed they hacked an FBI laptop in March 2012 accessing a file of more than 12 million Apple Unique Device Identifiers (UDIDs). Subsequently, it was discovered that app developer BlueToad was the source of the breach. The list contained personal information such as full names, phone numbers and addresses. AntiSec published a million of these UDIDs online. 12,367,232 Tech, Retail Accidentally Published 2 SSN and/or personal details http://news.cnet.com/8301-1009_3-57505330-83/antisec-claims-to-have-snatched-12m-apple-device-ids-from-fbi/, http://news.cnet.com/8301-1009_3-57509595-83/udid-leak-source-idd-bluetoad-mobile-firm-says-it-was-hacked/ ",apple apple hacking group antisec claimed hacked fbi laptop march accessing file million apple unique device identifier udids subsequently discovered app developer bluetoad source breach list contained personal information full name phone number address antisec published million udids online tech retail accidentally published ssn andor personal detail,47,3,0.9517940313890993,0.24761539935159196,0.0016032377040584233,Breach Cluster 3
BNY Mellon Shareowner Services in 2008,BNY Mellon Shareowner Services,"A back-up tape, containing over 12 million customers records were lost.",2008,"12,500,000",Financial,Lost / Stolen Computer or Media,1. Just email address and/or online information,http://www.wctv.tv/news/headlines/28132494.html?storySection=comments,ITRC,"BNY Mellon Shareowner Services in 2008 BNY Mellon Shareowner Services A back-up tape, containing over 12 million customers records were lost. 12,500,000 Financial Lost / Stolen Computer or Media 1. Just email address and/or online information http://www.wctv.tv/news/headlines/28132494.html?storySection=comments ITRC",bny mellon shareowner service bny mellon shareowner service backup tape containing million customer record lost financial lost stolen computer medium email address andor online information itrc,26,2,0.9154581037967412,0.4052276910311849,-0.03940344119430338,Breach Cluster 2
Nexon - South Korea in 2011,Nexon - South Korea,Personal data of subscribers to online game Maple Story was leaked.,2011,"13,200,000",Web,Hacked,2 SSN and/or personal details,http://www.reuters.com/article/2011/11/26/us-korea-hacking-nexon-idUSTRE7AP09H20111126,,"Nexon - South Korea in 2011 Nexon - South Korea Personal data of subscribers to online game Maple Story was leaked. 13,200,000 Web Hacked 2 SSN and/or personal details http://www.reuters.com/article/2011/11/26/us-korea-hacking-nexon-idUSTRE7AP09H20111126 ",nexon south korea nexon south korea personal data subscriber online game maple story leaked web hacked ssn andor personal detail,20,3,0.9266576886365676,0.2394543846627516,0.07150118035916464,Breach Cluster 3
Blizzard in 2012,Blizzard,"Scrambled passwords, e-mail addresses, and personal security answers were knowingly stolen from Blizzard's internal network. Blizzard would not elaborate on the size of the hack (""millions""). ",2012,"14,000,000",Gaming,Hacked,2 SSN and/or personal details,https://us.battle.net/support/en/article/important-security-update-faq#5,,"Blizzard in 2012 Blizzard Scrambled passwords, e-mail addresses, and personal security answers were knowingly stolen from Blizzard's internal network. Blizzard would not elaborate on the size of the hack (""millions"").  14,000,000 Gaming Hacked 2 SSN and/or personal details https://us.battle.net/support/en/article/important-security-update-faq#5 ",blizzard blizzard scrambled password email address personal security answer knowingly stolen blizzard internal network blizzard would elaborate size hack million gaming hacked ssn andor personal detail,26,3,0.8907835397592357,0.38005764825336646,0.08229126337738468,Breach Cluster 3
"T-Mobile, Deutsche Telecom in 2006","T-Mobile, Deutsche Telecom","Thieves got their hands on a storage device with the data, which included the names, addresses, cell phone numbers, and some birth dates and e-mail addresses for high-profile German citizens. The company said the records did not contain bank details, credit card numbers, or call data.",2006,"17,000,000",Telecoms,Lost / Stolen Computer or Media,1. Just email address and/or online information,"http://www.datalossdb.org, http://www.informationweek.com/security/attacks/t-mobile-lost-17-million-subscribers-per/210700232",Data Loss Database,"T-Mobile, Deutsche Telecom in 2006 T-Mobile, Deutsche Telecom Thieves got their hands on a storage device with the data, which included the names, addresses, cell phone numbers, and some birth dates and e-mail addresses for high-profile German citizens. The company said the records did not contain bank details, credit card numbers, or call data. 17,000,000 Telecoms Lost / Stolen Computer or Media 1. Just email address and/or online information http://www.datalossdb.org, http://www.informationweek.com/security/attacks/t-mobile-lost-17-million-subscribers-per/210700232 Data Loss Database",tmobile deutsche telecom tmobile deutsche telecom thief got hand storage device data included name address cell phone number birth date email address highprofile german citizen company said record contain bank detail credit card number call data telecom lost stolen computer medium email address andor online information data loss database,49,2,0.9506269839993812,0.375346638791879,0.002954258943027169,Breach Cluster 2
Auction.co.kr in 2008,Auction.co.kr,,2008,"18,000,000",Web,Hacked,3. Credit card information,http://www.darkreading.com/security/perimeter-security/211201111/hacker-steals-data-on-18m-auction-customers-in-south-korea.html,,"Auction.co.kr in 2008 Auction.co.kr  18,000,000 Web Hacked 3. Credit card information http://www.darkreading.com/security/perimeter-security/211201111/hacker-steals-data-on-18m-auction-customers-in-south-korea.html ",auctioncokr auctioncokr web hacked credit card information,7,0,0.8080072854278104,0.3330731817249536,0.23501151921422628,Breach Cluster 0
AOL in 2006,AOL,"Durp. AOL VOLUNTARILY released search data for roughly 20 million web queries from 658,000 anonymized users of the service. No one is quite sure why.",2006,"20,000,000",Web,Accidentally Published,1. Just email address and/or online information,http://techcrunch.com/2006/08/06/aol-proudly-releases-massive-amounts-of-user-search-data/,Tech Crunch,"AOL in 2006 AOL Durp. AOL VOLUNTARILY released search data for roughly 20 million web queries from 658,000 anonymized users of the service. No one is quite sure why. 20,000,000 Web Accidentally Published 1. Just email address and/or online information http://techcrunch.com/2006/08/06/aol-proudly-releases-massive-amounts-of-user-search-data/ Tech Crunch",aol aol durp aol voluntarily released search data roughly million web query anonymized user service one quite sure web accidentally published email address andor online information tech crunch,28,1,0.9015426194000037,0.3074567824949779,0.2682270793461239,Breach Cluster 1
Korea Credit Bureau in 2014,Korea Credit Bureau,,2014,20000000,Financial,Inside Job,5. Full bank account details,http://www.securityweek.com/20-million-people-fall-victim-south-korea-data-leak,,Korea Credit Bureau in 2014 Korea Credit Bureau  20000000 Financial Inside Job 5. Full bank account details http://www.securityweek.com/20-million-people-fall-victim-south-korea-data-leak ,korea credit bureau korea credit bureau financial inside job full bank account detail,13,0,0.9295155517076474,0.11230993556345324,0.009163112681932909,Breach Cluster 0
Yahoo Japan in 2013,Yahoo Japan,22 million Yahoo user IDs may have been leaked after Yahoo detected an unauthorized attempt to access the administrative system of its web portal Yahoo Japan. The leaked information did not include passwords and data necessary for identity verification to reset passwords.,2013,"22,000,000","Tech, Web",Hacked,1. Just email address and/or online information,http://www.reuters.com/article/2013/05/17/us-yahoojapan-idUSBRE94G0P620130517,Reuters,"Yahoo Japan in 2013 Yahoo Japan 22 million Yahoo user IDs may have been leaked after Yahoo detected an unauthorized attempt to access the administrative system of its web portal Yahoo Japan. The leaked information did not include passwords and data necessary for identity verification to reset passwords. 22,000,000 Tech, Web Hacked 1. Just email address and/or online information http://www.reuters.com/article/2013/05/17/us-yahoojapan-idUSBRE94G0P620130517 Reuters",yahoo japan yahoo japan million yahoo user id may leaked yahoo detected unauthorized attempt access administrative system web portal yahoo japan leaked information include password data necessary identity verification reset password tech web hacked email address andor online information reuters,40,1,0.920508843583141,0.27387251467124213,0.26976279247612767,Breach Cluster 1
Zappos in 2012,Zappos,,2012,"24,000,000",Web,Hacked,2 SSN and/or personal details,http://www.forbes.com/sites/andygreenberg/2012/01/15/zappos-says-hackers-accessed-24-million-customers-account-details/,,"Zappos in 2012 Zappos  24,000,000 Web Hacked 2 SSN and/or personal details http://www.forbes.com/sites/andygreenberg/2012/01/15/zappos-says-hackers-accessed-24-million-customers-account-details/ ",zappos zappos web hacked ssn andor personal detail,8,3,0.7921390589402093,0.4192878083819646,0.11285788048256117,Breach Cluster 3
Sony Online Entertainment in 2011,Sony Online Entertainment,"Hacked by LulzSec. In addition to the Sony Playstation Network breach, compromised 77 million records. More than 23,000 lost financial data, according to Sony.",2011,"24,600,000",Gaming,Hacked,3. Credit card information,http://www.computerworld.com/s/article/9216343/Sony_cuts_off_Sony_Online_Entertainment_service_after_hack,Computer World,"Sony Online Entertainment in 2011 Sony Online Entertainment Hacked by LulzSec. In addition to the Sony Playstation Network breach, compromised 77 million records. More than 23,000 lost financial data, according to Sony. 24,600,000 Gaming Hacked 3. Credit card information http://www.computerworld.com/s/article/9216343/Sony_cuts_off_Sony_Online_Entertainment_service_after_hack Computer World",sony online entertainment sony online entertainment hacked lulzsec addition sony playstation network breach compromised million record lost financial data according sony gaming hacked credit card information computer world,28,0,0.9408103535169734,0.2595727728059554,0.07584955750576583,Breach Cluster 0
Revenue & Customs - United Kingdom in 2007,Revenue & Customs - United Kingdom,A set of discs containing confidential details of 25 million child benefit recipients was lost.,2007,"25,000,000",Government,Lost / Stolen Computer or Media,1. Just email address and/or online information,http://news.bbc.co.uk/2/hi/uk_news/7103911.stm,BBC,"Revenue & Customs - United Kingdom in 2007 Revenue & Customs - United Kingdom A set of discs containing confidential details of 25 million child benefit recipients was lost. 25,000,000 Government Lost / Stolen Computer or Media 1. Just email address and/or online information http://news.bbc.co.uk/2/hi/uk_news/7103911.stm BBC",revenue custom united kingdom revenue custom united kingdom set disc containing confidential detail million child benefit recipient lost government lost stolen computer medium email address andor online information bbc,29,2,0.9349265910018637,0.3276525818417157,-0.04536768685767764,Breach Cluster 2
US Military in 2006 - Department of Vet Affairs,US Military,The Veterans Affairs Department agreed to pay $20 million to settle a class action lawsuit over the loss of a laptop. The department originally took three weeks to report the theft. The laptop was recovered with the data apparently intact a month after it was reported stolen. But it is impossible to say with absolute certainty that the data was not accessed and copied.,2006,"26,500,000","Government, Military",Lost / Stolen Computer or Media,2 SSN and/or personal details,http://gcn.com/Articles/2009/02/02/VA-data-breach-suit-settlement.aspx,,"US Military in 2006 - Department of Vet Affairs US Military The Veterans Affairs Department agreed to pay $20 million to settle a class action lawsuit over the loss of a laptop. The department originally took three weeks to report the theft. The laptop was recovered with the data apparently intact a month after it was reported stolen. But it is impossible to say with absolute certainty that the data was not accessed and copied. 26,500,000 Government, Military Lost / Stolen Computer or Media 2 SSN and/or personal details http://gcn.com/Articles/2009/02/02/VA-data-breach-suit-settlement.aspx ",u military department vet affair u military veteran affair department agreed pay million settle class action lawsuit loss laptop department originally took three week report theft laptop recovered data apparently intact month reported stolen impossible say absolute certainty data accessed copied government military lost stolen computer medium ssn andor personal detail,51,2,0.9492570212056909,0.24828253662890817,-0.20907695562102876,Breach Cluster 2
Tianya in 2011,Tianya,"Usernames, clear tect passwords and email addresses hacked. ",2011,"28,000,000",Web,Hacked,1. Just email address and/or online information,"http://www.scmagazine.com.au/News/349585,28-million-clear-text-passwords-found-after-tianya65279-hack.aspx",,"Tianya in 2011 Tianya Usernames, clear tect passwords and email addresses hacked.  28,000,000 Web Hacked 1. Just email address and/or online information http://www.scmagazine.com.au/News/349585,28-million-clear-text-passwords-found-after-tianya65279-hack.aspx ",tianya tianya usernames clear tect password email address hacked web hacked email address andor online information,16,1,0.7417843088406125,0.4699380681106419,0.5289349698986227,Breach Cluster 1
RockYou! in 2009,RockYou!,"The site did not allow users to use special characters or punctuation in their passwords and e-mailed user passwords in plain text. Hackers took advantage of these security lapses, using simple techniques to gain access to 32 million user accounts.",2009,"32,000,000","Web, Gaming",Hacked,4. Email passworda and/or health records,http://techcrunch.com/2009/12/14/rockyou-hack-security-myspace-facebook-passwords/,Tech Crunch,"RockYou! in 2009 RockYou! The site did not allow users to use special characters or punctuation in their passwords and e-mailed user passwords in plain text. Hackers took advantage of these security lapses, using simple techniques to gain access to 32 million user accounts. 32,000,000 Web, Gaming Hacked 4. Email passworda and/or health records http://techcrunch.com/2009/12/14/rockyou-hack-security-myspace-facebook-passwords/ Tech Crunch",rockyou rockyou site allow user use special character punctuation password emailed user password plain text hacker took advantage security lapse using simple technique gain access million user account web gaming hacked email passworda andor health record tech crunch,38,2,0.9824073075199365,0.28398752699652724,0.051656950280325103,Breach Cluster 2
Steam in 2011,Steam,Attackers used login details from a Steam forum hack to access a database that held ID and credit card data.,2011,"35,000,000",Web,Hacked,3. Credit card information,http://www.bbc.co.uk/news/technology-15690187,,"Steam in 2011 Steam Attackers used login details from a Steam forum hack to access a database that held ID and credit card data. 35,000,000 Web Hacked 3. Credit card information http://www.bbc.co.uk/news/technology-15690187 ",steam steam attacker used login detail steam forum hack access database held id credit card data web hacked credit card information,21,0,0.8809200943400438,0.2601040118599567,0.12860363909217207,Breach Cluster 0
Cardsystems Solutions in 2005,Cardsystems Solutions,"Third-party payment processor for Visa, Mastercard, Amex,  and Discover. CardSystems was fingered by MasterCard after it spotted fraud on credit card accounts and found a common thread, tracing it back to CardSystems.  An unauthorized entity put a specific code into CardSystems' network, enabling the person or group to gain access to the data. It's not clear how many of the 40 million accounts were actually stolen. ",2005,"40,000,000",Financial,Hacked,3. Credit card information,http://www.msnbc.msn.com/id/8260050/ns/technology_and_science-security/t/million-credit-cards-exposed/#.UFiz7aRYtmg,MSNBC,"Cardsystems Solutions in 2005 Cardsystems Solutions Third-party payment processor for Visa, Mastercard, Amex,  and Discover. CardSystems was fingered by MasterCard after it spotted fraud on credit card accounts and found a common thread, tracing it back to CardSystems.  An unauthorized entity put a specific code into CardSystems' network, enabling the person or group to gain access to the data. It's not clear how many of the 40 million accounts were actually stolen.  40,000,000 Financial Hacked 3. Credit card information http://www.msnbc.msn.com/id/8260050/ns/technology_and_science-security/t/million-credit-cards-exposed/#.UFiz7aRYtmg MSNBC",cardsystems solution cardsystems solution thirdparty payment processor visa mastercard amex discover cardsystems fingered mastercard spotted fraud credit card account found common thread tracing back cardsystems unauthorized entity put specific code cardsystems network enabling person group gain access data clear many million account actually stolen financial hacked credit card information msnbc,50,0,0.8996737982924552,0.1926090745589381,0.04218137662729741,Breach Cluster 0
Evernote in 2013,Evernote,"Evernote asked its 50 million users to reset their passwords following an attempt to hack the note-taking network. The company said it'۪d found no evidence that any payment information for Evernote Premium or Evernote Business customers had been accessed, nor was there any indication that content stored by users had been accessed, changed or lost.",2013,"50,000,000",Web,Hacked,1. Just email address and/or online information,"http://www.wired.co.uk/news/archive/2013-03/04/evernote-hacked, http://www.digitaltrends.com/mobile/evernote-hack-50-million-users-forced-to-reset-passwords/","Wired, Digital Trends","Evernote in 2013 Evernote Evernote asked its 50 million users to reset their passwords following an attempt to hack the note-taking network. The company said it'۪d found no evidence that any payment information for Evernote Premium or Evernote Business customers had been accessed, nor was there any indication that content stored by users had been accessed, changed or lost. 50,000,000 Web Hacked 1. Just email address and/or online information http://www.wired.co.uk/news/archive/2013-03/04/evernote-hacked, http://www.digitaltrends.com/mobile/evernote-hack-50-million-users-forced-to-reset-passwords/ Wired, Digital Trends",evernote evernote evernote asked million user reset password following attempt hack notetaking network company said found evidence payment information evernote premium evernote business customer accessed indication content stored user accessed changed lost web hacked email address andor online information wired digital trend,42,1,0.8797523239447232,0.34729017825998176,0.30009172617100216,Breach Cluster 1
Living Social in 2013,Living Social,"Online criminals gained access to user names, e-mail addresses, dates of birth & encrypted passwords for 50 million people. Databases storing financial information were not compromised in the attack, the company said.",2013,"50,000,000",Web,Hacked,4. Email passworda and/or health records,"http://nakedsecurity.sophos.com/2013/04/27/livingsocial-hacked-50-million-affected/, http://bits.blogs.nytimes.com/2013/04/26/living-social-hack-exposes-data-for-50-million-customers/","Naked Security, New York Times","Living Social in 2013 Living Social Online criminals gained access to user names, e-mail addresses, dates of birth & encrypted passwords for 50 million people. Databases storing financial information were not compromised in the attack, the company said. 50,000,000 Web Hacked 4. Email passworda and/or health records http://nakedsecurity.sophos.com/2013/04/27/livingsocial-hacked-50-million-affected/, http://bits.blogs.nytimes.com/2013/04/26/living-social-hack-exposes-data-for-50-million-customers/ Naked Security, New York Times",living social living social online criminal gained access user name email address date birth encrypted password million people database storing financial information compromised attack company said web hacked email passworda andor health record naked security new york time,38,2,0.9589930781019308,0.3561016863601201,0.03151080812142642,Breach Cluster 2
Home Depot in 2014,Home Depot,"Malware installed on cash register system across 2,200 stores syphoned credit card details of up to 56 million customers. May be the same group of Russian and Ukrainian hackers responsible for the data breaches at Target, Sally Beauty and P.F. Chang'۪s, among others",2014,"56,000,000",Retail,Hacked,3. Credit card information,http://krebsonsecurity.com/2014/09/banks-credit-card-breach-at-home-depot/,,"Home Depot in 2014 Home Depot Malware installed on cash register system across 2,200 stores syphoned credit card details of up to 56 million customers. May be the same group of Russian and Ukrainian hackers responsible for the data breaches at Target, Sally Beauty and P.F. Chang'۪s, among others 56,000,000 Retail Hacked 3. Credit card information http://krebsonsecurity.com/2014/09/banks-credit-card-breach-at-home-depot/ ",home depot home depot malware installed cash register system across store syphoned credit card detail million customer may group russian ukrainian hacker responsible data breach target sally beauty pf chang among others retail hacked credit card information,37,0,0.9107891555652379,0.18047879396144628,0.022603907055060036,Breach Cluster 0
Target in 2014,Target,Investigators believe the data was obtained via software installed on machines that customers use to swipe magnetic strips on their cards when paying for merchandise at Target stores. Originally 40m customers. Now 70m!,2014,"70,000,000",Retail,Hacked,2 SSN and/or personal details,"http://www.chicagotribune.com/news/sns-rt-us-target-breach-20131218,0,3434295.story, http://www.huffingtonpost.com/2013/12/19/target-hacked-customer-credit-card-data-accessed_n_4471672.html?utm_hp_ref=mostpopular, http://techcrunch.com/2014/01/10/targets-data-breach-gets-worse-70-million-customers-had-info-stolen-including-names-emails-and-phones/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Techcrunch+%28TechCrunch%29&utm_content=Netvibes",ITRC,"Target in 2014 Target Investigators believe the data was obtained via software installed on machines that customers use to swipe magnetic strips on their cards when paying for merchandise at Target stores. Originally 40m customers. Now 70m! 70,000,000 Retail Hacked 2 SSN and/or personal details http://www.chicagotribune.com/news/sns-rt-us-target-breach-20131218,0,3434295.story, http://www.huffingtonpost.com/2013/12/19/target-hacked-customer-credit-card-data-accessed_n_4471672.html?utm_hp_ref=mostpopular, http://techcrunch.com/2014/01/10/targets-data-breach-gets-worse-70-million-customers-had-info-stolen-including-names-emails-and-phones/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Techcrunch+%28TechCrunch%29&utm_content=Netvibes ITRC",target target investigator believe data obtained via software installed machine customer use swipe magnetic strip card paying merchandise target store originally customer retail hacked ssn andor personal detail itrc,29,3,0.9471368044104,0.19409637690440226,-0.03350476125024752,Breach Cluster 3
JP Morgan Chase in 2014,JP Morgan Chase,"July 2014: The US's largest bank was compromised by hackers, stealing names, addresses, phone numbers and emails of account holders. The hack began in June but was not discovered until July, when the hackers had already obtained the highest level of administrative privilege to dozens of the bank'۪s computer servers.",2014,76000000,Financial,Hacked,3. Credit card information,http://dealbook.nytimes.com/2014/10/02/jpmorgan-discovers-further-cyber-security-issues/?_php=true&_type=blogs&_r=0,,"JP Morgan Chase in 2014 JP Morgan Chase July 2014: The US's largest bank was compromised by hackers, stealing names, addresses, phone numbers and emails of account holders. The hack began in June but was not discovered until July, when the hackers had already obtained the highest level of administrative privilege to dozens of the bank'۪s computer servers. 76000000 Financial Hacked 3. Credit card information http://dealbook.nytimes.com/2014/10/02/jpmorgan-discovers-further-cyber-security-issues/?_php=true&_type=blogs&_r=0 ",jp morgan chase jp morgan chase july us largest bank compromised hacker stealing name address phone number email account holder hack began june discovered july hacker already obtained highest level administrative privilege dozen bank computer server financial hacked credit card information,41,0,0.9317998502614853,0.19042128179858997,0.0293120146173716,Breach Cluster 0
US Military in 2009,US Military,"Without first destroying the data the agency sent back a defective unencrypted hard drive for repair and recycling which held detailed records on 76 million veterans, including millions of Social Security numbers dating to 1972.",2009,"76,000,000",Military,Lost / Stolen Computer or Media,2 SSN and/or personal details,http://www.wired.com/threatlevel/2009/10/probe-targets-archives-handling-of-data-on-70-million-vets/,ITRC,"US Military in 2009 US Military Without first destroying the data the agency sent back a defective unencrypted hard drive for repair and recycling which held detailed records on 76 million veterans, including millions of Social Security numbers dating to 1972. 76,000,000 Military Lost / Stolen Computer or Media 2 SSN and/or personal details http://www.wired.com/threatlevel/2009/10/probe-targets-archives-handling-of-data-on-70-million-vets/ ITRC",u military u military without first destroying data agency sent back defective unencrypted hard drive repair recycling held detailed record million veteran including million social security number dating military lost stolen computer medium ssn andor personal detail itrc,38,2,0.8963247705549598,0.35643303824328215,-0.3084071912493799,Breach Cluster 2
Sony PSN in 2011,Sony PSN,"Rounding off a thoroughly unhappy year for Sony, their third breach saw the loss of 76,000,000 Sony PSN and Qriocity user accounts to hacking collective Lulzsec.",2011,"77,000,000",Gaming,Hacked,1. Just email address and/or online information,http://mashable.com/2011/05/31/sony-playstation-services-return/,Mashable,"Sony PSN in 2011 Sony PSN Rounding off a thoroughly unhappy year for Sony, their third breach saw the loss of 76,000,000 Sony PSN and Qriocity user accounts to hacking collective Lulzsec. 77,000,000 Gaming Hacked 1. Just email address and/or online information http://mashable.com/2011/05/31/sony-playstation-services-return/ Mashable",sony psn sony psn rounding thoroughly unhappy year sony third breach saw loss sony psn qriocity user account hacking collective lulzsec gaming hacked email address andor online information mashable,29,1,0.9147564480498249,0.26652030799900134,0.27658136945067424,Breach Cluster 1
AOL in 2004,AOL,A former America Online software engineer stole 92 million screen names and e-mail addresses and sold them to spammers who sent out up to 7 billion unsolicited e-mails.,2004,"92,000,000",Web,"Inside Job, Hacked",1. Just email address and/or online information,"http://money.cnn.com/2004/06/23/technology/aol_spam/, http://www.msnbc.msn.com/id/8985989/#.UFcN8RgUwaA",CNN,"AOL in 2004 AOL A former America Online software engineer stole 92 million screen names and e-mail addresses and sold them to spammers who sent out up to 7 billion unsolicited e-mails. 92,000,000 Web Inside Job, Hacked 1. Just email address and/or online information http://money.cnn.com/2004/06/23/technology/aol_spam/, http://www.msnbc.msn.com/id/8985989/#.UFcN8RgUwaA CNN",aol aol former america online software engineer stole million screen name email address sold spammer sent billion unsolicited email web inside job hacked email address andor online information cnn,29,1,0.8498788926833555,0.34972586099585307,0.3546214912779097,Breach Cluster 1
